name,category,lat,lon,dist_nearest_station_km
บริษัท อิตาเลียนไทย ดีเวลล๊อปเมนต์ คอร์ปอเรชั่น จำกัด (มหาชน),Cement/Quarry/Stone,14.32572,100.98405,23.166235194681164
ห้างหุ้นส่วนจำกัด ฐานมั่นคงการค้า,Cement/Quarry/Stone,14.5891795,100.6744197,23.81894674084857
บริษัท สยามไฟเบอร์ซีเมนต์กรุ๊ป จำกัด,Cement/Quarry/Stone,14.58288,100.7551,17.006554147658218
ห้างหุ้นส่วนจำกัด นิลศิริซีเมนต์บล๊อก,Cement/Quarry/Stone,14.58512,100.73678,18.35869457957985
บริษัท พรชัยคอนกรีต 2015 จำกัด,Cement/Quarry/Stone,14.6009367,100.7347322,17.526732772216572
บริษัท ทาทา สตีล การผลิต (ประเทศไทย) จำกัด (มหาชน),Cement/Quarry/Stone,14.572494,100.755791,17.75221504637367
บริษัท เค.บี.เค. เกษตรภัณฑ์ จำกัด,Waste/Recycling,14.61042,100.75699,14.946384935732793
ห้างหุ้นส่วนจำกัด สุพัตรา วัสดุและก่อสร้าง,Cement/Quarry/Stone,14.647792,100.7577315,12.999091705562355
ห้างหุ้นส่วนจำกัด เอส.พี.ที.เซอร์วิส,Cement/Quarry/Stone,14.63171,100.75115,14.32552525295464
สหกรณ์โคนมไทย-เดนมาร์ค (พระพุทธบาท) จำกัด,Power/Energy,14.630842,100.753166,14.170415630977876
ห้างหุ้นส่วนจำกัด เอส.พี.ที.เซอร์วิส,Waste/Recycling,14.630426,100.757647,13.757795742748716
บริษัท สยามอุตสาหกรรมวัสดุทนไฟ จำกัด,Cement/Quarry/Stone,14.57661,100.76656,16.6187522874805
บริษัท ปูนซีเมนต์ไทย (ท่าหลวง) จำกัด,Cement/Quarry/Stone,14.57652,100.7666,16.623132854353585
บริษัท เอสซีจี ซิเมนต์ จำกัด,Power/Energy,14.5768665512269,100.7646159979,16.741552254728603
บริษัท ปูนซิเมนต์ไทย (ท่าหลวง) จำกัด โรงงานท่าหลวง,Cement/Quarry/Stone,14.57656,100.7666,16.619880140218584
บริษัท สยามเทคนิคคอนกรีต จำกัด (มหาชน),Cement/Quarry/Stone,14.58915,100.62841,28.32585235989657
บริษัท ยูนิค อินโนเวชั่น จำกัด,Cement/Quarry/Stone,14.6782522170687,100.7486784781,13.291295747474898
พี.เค.รุ่งเรือง,Waste/Recycling,14.683752,100.704325,18.03663821098261
บริษัท วี.พี.พัฒนาคอนกรีต จำกัด,Cement/Quarry/Stone,14.73888,100.77052,12.405682208548551
บริษัท ห้าดาวเคมีภัณฑ์ จำกัด,Waste/Recycling,14.7035681,100.7819683,9.88195959160231
บริษัท อ.ศิริค้าวัสดุ 1997 จำกัด,Cement/Quarry/Stone,14.71462,100.82222,6.237622212332076
ห้างหุ้นส่วนจำกัด เกษมปูนมาร์ล และปูนขาว,Cement/Quarry/Stone,14.71761,100.79879,8.630135256759221
ห้างหุ้นส่วนจำกัด พรีเมียมบล็อก ไมนิ่ง,Cement/Quarry/Stone,14.7064994,100.8383519,4.286668305482936
บริษัท สยามเทคนิคคอนกรีต จำกัด (มหาชน),Cement/Quarry/Stone,14.782359,100.5026296,41.14566806587538
บริษัท ปูนขาวเคมีอุตสาหกรรม จำกัด,Cement/Quarry/Stone,14.74611,100.80366,9.946684413732088
โรงงานโชคชัยปูนมาร์ล,Cement/Quarry/Stone,14.7379,100.80004,9.664819343183911
บริษัท เอกลักษณ์หินอ่อน จำกัด,Cement/Quarry/Stone,14.74317,100.80353,9.739998314334732
เบียร์ รีไซเคิล,Waste/Recycling,14.7421538493816,100.7885360649,10.944783173805009
ห้างหุ้นส่วนจำกัด เทียรประเสริฐ,Cement/Quarry/Stone,14.7525815505878,100.745081958,15.536560690769308
นิยมชัย,Cement/Quarry/Stone,14.75664,100.90729,8.740556682158681
บริษัท รุ่งอรุณศิลา จำกัด,Cement/Quarry/Stone,14.7563,100.90685,8.685992961646829
บริษัท น่ำเฮงศิลา จำกัด,Cement/Quarry/Stone,14.75227,100.88972,7.629410671299966
บริษัท ศิลาสากล สระบุรี จำกัด,Cement/Quarry/Stone,14.739045,100.91303,7.381452275514383
บริษัท โรงโม่หินสระบุรี (2018) จำกัด,Cement/Quarry/Stone,14.7444175860904,100.9135817877,7.901842819007466
บริษัท นิยมชัยรวมขนส่ง จำกัด,Cement/Quarry/Stone,14.75551,100.9089,8.705114615547764
บริษัท เหมราฎ การสร้าง จำกัด,Cement/Quarry/Stone,14.7564027469758,100.8630036691,7.906365578013158
สระบุรีคอนกรีต,Cement/Quarry/Stone,14.756525,100.840282,8.568641468293393
บริษัท เหมราฎ การสร้าง จำกัด,Cement/Quarry/Stone,14.7564027469758,100.8630036691,7.906365578013158
บริษัท ซีวิลเอนจิเนียริง จำกัด,Cement/Quarry/Stone,14.739724,100.9112,7.327109369188268
บริษัท ก้องอรุณคอนกรีต จำกัด,Cement/Quarry/Stone,14.7406612,100.7863954,11.041898936877791
บริษัท ปูนซิเมนต์ไทย จำกัด (มหาชน),Cement/Quarry/Stone,14.67804,100.8519,2.3288301610673656
บริษัท สหพงศ์นราพันธ์ จำกัด,Cement/Quarry/Stone,14.68224,100.85848,1.5077203925181206
บริษัท สหอุดมศิลา จำกัด,Cement/Quarry/Stone,14.6822,100.85841,1.516161116910112
บริษัท ปูนซิเมนต์ไทย(ท่าหลวง) จำกัด,Cement/Quarry/Stone,14.67916,100.85162,2.3139173198260847
บริษัท ปูนซิเมนต์ไทย (ท่าหลวง) จำกัด,Cement/Quarry/Stone,14.67916,100.85162,2.3139173198260847
บริษัท ปูนซิเมนต์ไทย(ท่าหลวง) จำกัด (โรงงานมอร์ตาร์เขาวง),Cement/Quarry/Stone,14.68097,100.85561,1.843618321058259
โรงงานคอนกรีตผสมเสร็จเขาวง,Cement/Quarry/Stone,14.68124,100.85619,1.7751990700049922
บริษัท ปูนซิเมนต์ไทย (ท่าหลวง) จำกัด โรงงานเขาวง,Cement/Quarry/Stone,14.67805,100.85192,2.3264195669316923
บริษัท ปฐมวัฒนพาณิชย์การแร่ จำกัด,Waste/Recycling,14.6966179266039,100.8397336659,3.671499191014896
โรงงานสยามผลิตภัณฑ์ปูนขาว,Cement/Quarry/Stone,14.646692,100.801894,8.706840172539922
บริษัท เคมีแมน จำกัด (มหาชน),Cement/Quarry/Stone,14.64199,100.79972,9.176959777513764
บริษัท สุธากัญจน์ จำกัด (มหาชน),Cement/Quarry/Stone,14.6449719,100.7252272,16.42902316872586
บริษัท ยกแปด จำกัด,Cement/Quarry/Stone,14.65401,100.79917,8.596006507966711
บริษัท สามัคคีผลิตภัณฑ์คอนกรีต จำกัด,Cement/Quarry/Stone,14.6421,100.80256,8.912922105905057
บริษัท ที.พี.ซี.คอนกรีตอัดแรง จำกัด,Cement/Quarry/Stone,14.62308,100.82342,8.717669647993018
บริษัท วังวิเศษเมทอล จำกัด,Waste/Recycling,14.617939,100.824752,9.10087109988516
บริษัท เหมืองหินศิริพัฒนา จำกัด,Cement/Quarry/Stone,14.7003,100.78006,10.01850794697042
บริษัท สุธากัญจน์ จำกัด (มหาชน),Cement/Quarry/Stone,14.70291,100.78088,9.982524125553804
บริษัท กรุงเทพ ซี.เอ.โอ จำกัด,Cement/Quarry/Stone,14.66678,100.77027,11.145561508830328
บริษัท ปูนซีเมนต์เอเซีย จำกัด (มหาชน),Cement/Quarry/Stone,14.66809,100.80467,7.505960614517646
บริษัท สระบุรีศิริพัฒนา จำกัด,Cement/Quarry/Stone,14.68667,100.77642,10.280770213647497
บริษัท พี แอนด์ พี คอนกรีต จำกัด,Cement/Quarry/Stone,14.70678,100.78287,9.865045006526914
บริษัท อีโคแมท จำกัด,Cement/Quarry/Stone,14.66667,100.77042,11.13205855747521
บริษัท เอเซียซีเมนต์ เอ็นเนอจี คอนเซอร์เวชั่น จำกัด,Power/Energy,14.6683064,100.8025354,7.721622315986776
ห้างหุ้นส่วนจำกัด บี.เอส.อินเตอร์ ซัพพลาย,Cement/Quarry/Stone,14.6606,100.76779,11.55509867851684
บริษัท ปูนซีเมนต์เอเซีย จำกัด (มหาชน),Cement/Quarry/Stone,14.66809,100.80467,7.505960614517646
ห้างหุ้นส่วนจำกัด ปรีดาโลหะกิจ,Waste/Recycling,14.67558,100.77406,10.59597495426878
บริษัท ยูนิค เอ็นจิเนียริ่ง แอนด์ คอนสตรัคชั่น จำกัด (มหาชน),Cement/Quarry/Stone,14.670185398782,100.7436524914,13.914621358202206
บริษัท ยูนิค เอ็นจิเนียริ่ง แอนด์ คอนสตรัคชั่น จำกัด (มหาชน),Cement/Quarry/Stone,14.6861993917695,100.7443924821,13.725369048182856
บริษัท บีซีพีจี จำกัด (มหาชน) สาขาองค์การสงเคราะห์ทหารผ่านศึก(สำนักงานสงเคราะห์ทหารผ่านศึกเขตลพบุรี),Power/Energy,14.6825398990268,100.7629131496,11.7389965066278
