date,station,pm25,pm10,aod_047,aod_055,evi,ndvi,temperature,wind_speed_10m,wind_speed_50m,wind_direction,relative_humidity,rainfall,surface_pressure,fire_count,dist_to_nearest_fire_km,month,day_of_week,dist_to_nearest_factory_km,dist_to_risk_factory_km,lat,lon
2021-12-19,25T,24.0,57.0,,,0.2421,0.45530000000000004,21.28,4.43,6.96,49.8,75.12,0.0,101.11,,,12,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2021-12-20,24T,57.0,170.0,0.3974999999999999,0.3005,0.201,0.4173,21.15,2.68,4.32,35.4,73.7,0.0,101.08,,,12,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2021-12-20,25T,37.0,74.0,0.2955,0.2225,0.2421,0.45530000000000004,21.15,2.68,4.32,35.4,73.7,0.0,101.08,,,12,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2021-12-21,24T,72.0,203.0,0.255,0.191,0.201,0.4173,22.39,2.38,3.65,44.4,74.55,0.0,101.01,1.0,27.66876195704937,12,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2021-12-21,25T,51.0,102.0,0.2774999999999999,0.2085,0.2421,0.45530000000000004,22.39,2.38,3.65,44.4,74.55,0.0,101.01,1.0,21.646571554759205,12,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2021-12-22,24T,77.0,224.0,0.456,0.345,0.201,0.4173,23.31,2.32,3.77,42.4,76.1,0.0,100.93,,,12,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2021-12-22,25T,54.0,108.0,,,0.2421,0.45530000000000004,23.31,2.32,3.77,42.4,76.1,0.0,100.93,,,12,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2021-12-23,24T,68.0,208.0,0.42,0.318,0.201,0.4173,24.47,2.04,3.27,67.0,76.78,0.0,100.86,2.0,40.819475112590325,12,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2021-12-23,25T,48.0,91.0,0.31,0.234,0.2421,0.45530000000000004,24.47,2.04,3.27,67.0,76.78,0.0,100.86,2.0,26.622246329483836,12,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2021-12-24,24T,71.0,229.0,,,0.201,0.4173,25.62,1.31,1.99,70.3,75.27,0.26,100.83,,,12,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2021-12-24,25T,42.0,83.0,,,0.2421,0.45530000000000004,25.62,1.31,1.99,70.3,75.27,0.26,100.83,,,12,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2021-12-25,24T,43.0,152.0,,,0.201,0.4173,25.36,2.59,4.11,80.1,79.93,3.06,100.93,1.0,8.220886545433691,12,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2021-12-25,25T,22.0,47.0,0.514,0.39,0.2421,0.45530000000000004,25.36,2.59,4.11,80.1,79.93,3.06,100.93,1.0,23.85990200307333,12,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2021-12-26,24T,25.0,91.0,0.172,0.129,0.201,0.4173,24.81,2.88,4.59,73.0,85.02,1.92,101.1,,,12,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2021-12-26,25T,16.0,45.0,0.329,0.2485,0.2421,0.45530000000000004,24.81,2.88,4.59,73.0,85.02,1.92,101.1,,,12,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2021-12-27,24T,32.0,90.0,0.076,0.057,0.201,0.4173,24.91,3.9,6.3,64.3,78.38,0.09,101.18,,,12,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2021-12-27,25T,17.0,49.0,0.056,0.0415,0.2421,0.45530000000000004,24.91,3.9,6.3,64.3,78.38,0.09,101.18,,,12,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2021-12-28,24T,19.0,82.0,0.046,0.034,0.201,0.4173,22.65,3.95,6.2,55.2,74.58,0.0,101.18,4.0,29.138455599040753,12,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2021-12-28,25T,12.0,43.0,0.053,0.0395,0.2421,0.45530000000000004,22.65,3.95,6.2,55.2,74.58,0.0,101.18,4.0,33.81355138563133,12,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2021-12-29,24T,19.0,66.0,,,0.201,0.4173,24.08,3.78,6.05,53.2,77.52,0.0,101.15,,,12,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2021-12-29,25T,16.0,43.0,,,0.2421,0.45530000000000004,24.08,3.78,6.05,53.2,77.52,0.0,101.15,,,12,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2021-12-30,24T,15.0,47.0,,,0.201,0.4173,24.17,4.22,6.52,58.9,76.02,0.0,101.27,,,12,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2021-12-30,25T,14.0,36.0,0.229,0.172,0.2421,0.45530000000000004,24.17,4.22,6.52,58.9,76.02,0.0,101.27,,,12,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2021-12-31,24T,16.0,49.0,0.1355,0.101,0.201,0.4173,23.39,3.75,5.93,56.4,76.2,0.0,101.27,1.0,28.472971303320406,12,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2021-12-31,25T,15.0,44.0,0.1835,0.1375,0.2421,0.45530000000000004,23.39,3.75,5.93,56.4,76.2,0.0,101.27,1.0,46.959613527881594,12,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-01,24T,18.0,46.0,0.126,0.094,0.1928,0.3593,23.44,3.59,5.73,58.8,76.41,0.0,101.22,,,1,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-01,25T,14.0,38.0,0.089,0.066,0.20620000000000002,0.36610000000000004,23.44,3.59,5.73,58.8,76.41,0.0,101.22,,,1,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-02,24T,17.0,45.0,0.196,0.1475,0.1928,0.3593,23.59,3.7,5.85,57.1,76.43,0.0,101.16,,,1,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-02,25T,19.0,43.0,0.259,0.1945,0.20620000000000002,0.36610000000000004,23.59,3.7,5.85,57.1,76.43,0.0,101.16,,,1,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-03,24T,21.0,53.0,,,0.1928,0.3593,24.27,3.5,5.57,57.8,75.33,0.0,101.02,1.0,48.89021360069303,1,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-03,25T,17.0,45.0,0.046,0.0345,0.20620000000000002,0.36610000000000004,24.27,3.5,5.57,57.8,75.33,0.0,101.02,1.0,33.19081418025753,1,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-04,24T,28.0,92.0,,,0.1928,0.3593,25.12,3.17,5.27,52.8,74.17,0.0,101.01,,,1,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-04,25T,22.0,59.0,0.0625,0.0465,0.20620000000000002,0.36610000000000004,25.12,3.17,5.27,52.8,74.17,0.0,101.01,,,1,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-05,24T,42.0,143.0,0.162,0.1215,0.1928,0.3593,25.34,2.66,4.14,53.5,74.54,0.0,100.96,,,1,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-05,25T,24.0,58.0,0.0695,0.052,0.20620000000000002,0.36610000000000004,25.34,2.66,4.14,53.5,74.54,0.0,100.96,,,1,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-06,24T,48.0,159.0,0.07675,0.05725,0.1928,0.3593,25.56,2.59,4.17,57.4,70.7,0.0,100.95,7.0,8.01440235134888,1,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-06,25T,38.0,82.0,0.12,0.0895,0.20620000000000002,0.36610000000000004,25.56,2.59,4.17,57.4,70.7,0.0,100.95,7.0,12.392154248749549,1,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-07,24T,40.0,129.0,0.15,0.1125,0.1928,0.3593,25.91,2.97,4.84,75.8,71.02,0.0,101.01,,,1,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-07,25T,37.0,77.0,,,0.20620000000000002,0.36610000000000004,25.91,2.97,4.84,75.8,71.02,0.0,101.01,,,1,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-08,24T,39.0,139.0,0.11825,0.0885,0.1928,0.3593,25.64,2.96,4.67,64.7,70.91,0.0,101.0,1.0,33.10365996080092,1,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-08,25T,33.0,77.0,0.1015,0.07575,0.20620000000000002,0.36610000000000004,25.64,2.96,4.67,64.7,70.91,0.0,101.0,1.0,51.49965618987407,1,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-09,24T,46.0,153.0,0.1775,0.1335,0.1928,0.3593,25.44,2.72,4.21,67.0,67.28,0.0,100.87,,,1,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-09,25T,34.0,75.0,0.184,0.138,0.20620000000000002,0.36610000000000004,25.44,2.72,4.21,67.0,67.28,0.0,100.87,,,1,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-10,24T,63.0,188.0,0.0825,0.0615,0.1928,0.3593,25.79,1.83,2.77,69.9,62.73,0.0,100.92,2.0,23.4754066032989,1,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-10,25T,39.0,72.0,0.13575,0.1015,0.20620000000000002,0.36610000000000004,25.79,1.83,2.77,69.9,62.73,0.0,100.92,2.0,14.548798528912254,1,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-11,24T,63.0,197.0,0.23925,0.18,0.1928,0.3593,26.17,2.1,3.07,85.6,61.44,0.0,100.95,,,1,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-11,25T,43.0,74.0,0.22725,0.17075,0.20620000000000002,0.36610000000000004,26.17,2.1,3.07,85.6,61.44,0.0,100.95,,,1,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-12,24T,57.0,183.0,0.2095,0.1565,0.1928,0.3593,25.42,2.91,4.72,96.2,71.03,0.0,101.04,,,1,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-12,25T,41.0,80.0,0.2255,0.1694999999999999,0.20620000000000002,0.36610000000000004,25.42,2.91,4.72,96.2,71.03,0.0,101.04,,,1,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-13,24T,55.0,194.0,0.3265,0.246,0.1928,0.3593,26.05,2.66,4.17,102.1,67.98,0.0,101.04,1.0,28.280303879733232,1,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-13,25T,39.0,74.0,0.291,0.2195,0.20620000000000002,0.36610000000000004,26.05,2.66,4.17,102.1,67.98,0.0,101.04,1.0,43.92662612504484,1,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-14,24T,48.0,150.0,0.12,0.0895,0.1928,0.3593,25.65,2.42,3.68,111.9,70.72,0.0,101.04,1.0,23.589431378546077,1,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-14,25T,40.0,81.0,0.132,0.099,0.20620000000000002,0.36610000000000004,25.65,2.42,3.68,111.9,70.72,0.0,101.04,1.0,12.74571402215364,1,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-15,24T,62.0,172.0,0.1865,0.14,0.1928,0.3593,25.84,1.7,2.51,128.2,71.07,0.0,101.0,6.0,23.544129042146725,1,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-15,25T,44.0,80.0,0.196,0.147,0.20620000000000002,0.36610000000000004,25.84,1.7,2.51,128.2,71.07,0.0,101.0,6.0,9.00752575822881,1,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-16,24T,62.0,156.0,0.449,0.3405,0.1928,0.3593,26.4,1.77,2.64,148.6,72.63,0.0,100.99,,,1,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-16,25T,41.0,71.0,,,0.20620000000000002,0.36610000000000004,26.4,1.77,2.64,148.6,72.63,0.0,100.99,,,1,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-17,24T,67.0,224.0,0.4405,0.3339999999999999,0.2639,0.43670000000000003,26.4,1.63,2.5,98.7,68.99,0.0,100.98,,,1,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-17,25T,51.0,93.0,0.3225,0.2435,0.24750000000000003,0.37370000000000003,26.4,1.63,2.5,98.7,68.99,0.0,100.98,,,1,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-18,24T,48.0,146.0,0.253,0.1905,0.2639,0.43670000000000003,25.94,3.45,5.44,84.7,68.47,0.0,100.95,,,1,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-18,25T,35.0,73.0,0.201,0.1505,0.24750000000000003,0.37370000000000003,25.94,3.45,5.44,84.7,68.47,0.0,100.95,,,1,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-19,24T,40.0,120.0,0.20625,0.155,0.2639,0.43670000000000003,25.04,3.85,5.82,77.4,65.05,0.0,100.87,3.0,10.940490388704077,1,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-19,25T,25.0,69.0,0.157,0.1175,0.24750000000000003,0.37370000000000003,25.04,3.85,5.82,77.4,65.05,0.0,100.87,3.0,25.88912521175344,1,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-20,24T,48.0,123.0,0.211,0.158,0.2639,0.43670000000000003,26.06,2.38,3.74,115.1,66.33,1.22,100.75,,,1,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-20,25T,30.0,64.0,0.237,0.178,0.24750000000000003,0.37370000000000003,26.06,2.38,3.74,115.1,66.33,1.22,100.75,,,1,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-21,24T,44.0,115.0,0.866,0.666,0.2639,0.43670000000000003,26.24,1.95,3.07,225.0,79.3,3.0,100.74,,,1,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-21,25T,26.0,47.0,,,0.24750000000000003,0.37370000000000003,26.24,1.95,3.07,225.0,79.3,3.0,100.74,,,1,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-22,24T,48.0,122.0,,,0.2639,0.43670000000000003,26.43,2.58,4.12,220.4,78.79,5.19,100.6,,,1,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-22,25T,22.0,41.0,,,0.24750000000000003,0.37370000000000003,26.43,2.58,4.12,220.4,78.79,5.19,100.6,,,1,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-23,24T,47.0,130.0,,,0.2639,0.43670000000000003,26.65,1.61,2.42,303.9,70.53,1.34,100.67,,,1,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-23,25T,17.0,35.0,,,0.24750000000000003,0.37370000000000003,26.65,1.61,2.42,303.9,70.53,1.34,100.67,,,1,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-24,24T,,,,,0.2639,0.43670000000000003,26.52,0.88,1.31,1.5,60.47,0.03,100.71,,,1,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-24,25T,23.0,49.0,0.2385,0.179,0.24750000000000003,0.37370000000000003,26.52,0.88,1.31,1.5,60.47,0.03,100.71,,,1,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-25,24T,,,0.308,0.2325,0.2639,0.43670000000000003,26.92,1.12,1.66,64.8,60.18,0.0,100.69,,,1,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-25,25T,30.0,58.0,0.207,0.155,0.24750000000000003,0.37370000000000003,26.92,1.12,1.66,64.8,60.18,0.0,100.69,,,1,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-26,24T,59.0,211.0,0.3429999999999999,0.259,0.2639,0.43670000000000003,27.98,0.6,0.87,92.8,60.46,0.0,100.71,2.0,12.072889327471296,1,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-26,25T,34.0,61.0,,,0.24750000000000003,0.37370000000000003,27.98,0.6,0.87,92.8,60.46,0.0,100.71,2.0,17.890857798580548,1,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-27,24T,54.0,173.0,,,0.2639,0.43670000000000003,28.13,0.92,1.36,230.1,65.62,2.44,100.71,,,1,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-27,25T,33.0,67.0,,,0.24750000000000003,0.37370000000000003,28.13,0.92,1.36,230.1,65.62,2.44,100.71,,,1,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-28,24T,75.0,182.0,0.6890000000000001,0.5255000000000001,0.2639,0.43670000000000003,28.31,1.39,2.13,212.4,66.77,0.33,100.71,1.0,52.87661502042201,1,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-28,25T,39.0,71.0,,,0.24750000000000003,0.37370000000000003,28.31,1.39,2.13,212.4,66.77,0.33,100.71,1.0,42.378867565583406,1,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-29,24T,68.0,143.0,,,0.2639,0.43670000000000003,28.74,1.69,2.76,240.6,67.6,0.06,100.63,,,1,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-29,25T,29.0,50.0,,,0.24750000000000003,0.37370000000000003,28.74,1.69,2.76,240.6,67.6,0.06,100.63,,,1,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-30,24T,47.0,104.0,0.1845,0.1385,0.2639,0.43670000000000003,27.71,2.33,3.84,267.1,63.7,0.01,100.61,,,1,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-30,25T,22.0,44.0,0.296,0.223,0.24750000000000003,0.37370000000000003,27.71,2.33,3.84,267.1,63.7,0.01,100.61,,,1,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-01-31,24T,39.0,108.0,0.119,0.089,0.2639,0.43670000000000003,27.1,2.38,3.87,238.2,64.76,0.0,100.63,2.0,25.675562589465613,1,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-01-31,25T,18.0,35.0,0.111,0.083,0.24750000000000003,0.37370000000000003,27.1,2.38,3.87,238.2,64.76,0.0,100.63,2.0,26.615172021739774,1,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-01,24T,41.0,85.0,,,0.2639,0.43670000000000003,27.78,2.66,4.12,195.6,69.34,0.0,100.67,,,2,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-01,25T,20.0,40.0,,,0.24750000000000003,0.37370000000000003,27.78,2.66,4.12,195.6,69.34,0.0,100.67,,,2,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-02,24T,46.0,115.0,,,0.311,0.5434,28.05,2.42,3.91,198.4,73.14,2.03,100.79,,,2,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-02,25T,16.0,40.0,,,0.21660000000000001,0.3805,28.05,2.42,3.91,198.4,73.14,2.03,100.79,,,2,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-03,24T,38.0,121.0,,,0.311,0.5434,28.02,1.62,2.39,125.6,73.07,0.46,100.77,,,2,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-03,25T,22.0,47.0,,,0.21660000000000001,0.3805,28.02,1.62,2.39,125.6,73.07,0.46,100.77,,,2,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-04,24T,46.0,134.0,0.5720000000000001,0.437,0.311,0.5434,26.0,3.02,4.24,68.3,73.42,2.79,100.84,1.0,43.713008325539086,2,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-04,25T,24.0,53.0,,,0.21660000000000001,0.3805,26.0,3.02,4.24,68.3,73.42,2.79,100.84,1.0,39.809513854548165,2,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-05,24T,35.0,103.0,0.6395,0.4875,0.311,0.5434,23.63,3.27,4.74,75.2,71.32,3.84,101.0,,,2,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-05,25T,26.0,57.0,0.6275,0.477,0.21660000000000001,0.3805,23.63,3.27,4.74,75.2,71.32,3.84,101.0,,,2,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-06,24T,37.0,109.0,0.445,0.337,0.311,0.5434,26.46,2.67,3.88,57.7,66.58,0.0,100.93,1.0,34.71614234616427,2,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-06,25T,33.0,70.0,0.516,0.391,0.21660000000000001,0.3805,26.46,2.67,3.88,57.7,66.58,0.0,100.93,1.0,52.65538202232049,2,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-07,24T,60.0,190.0,0.55,0.418,0.311,0.5434,28.86,1.2,2.06,72.7,60.82,0.0,100.78,3.0,10.72177364537603,2,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-07,25T,49.0,87.0,0.5549999999999999,0.42125,0.21660000000000001,0.3805,28.86,1.2,2.06,72.7,60.82,0.0,100.78,3.0,8.286849857225342,2,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-08,24T,72.0,230.0,0.6575,0.5015000000000001,0.311,0.5434,29.49,1.36,2.07,50.1,61.15,0.0,100.71,,,2,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-08,25T,50.0,82.0,,,0.21660000000000001,0.3805,29.49,1.36,2.07,50.1,61.15,0.0,100.71,,,2,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-09,24T,76.0,193.0,,,0.311,0.5434,29.27,1.48,2.34,178.1,67.27,2.11,100.72,1.0,32.63684824053918,2,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-09,25T,38.0,69.0,,,0.21660000000000001,0.3805,29.27,1.48,2.34,178.1,67.27,2.11,100.72,1.0,41.21171449772539,2,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-10,24T,59.0,155.0,,,0.311,0.5434,28.28,1.81,2.99,213.5,71.91,4.22,100.68,,,2,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-10,25T,31.0,61.0,,,0.21660000000000001,0.3805,28.28,1.81,2.99,213.5,71.91,4.22,100.68,,,2,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-11,24T,46.0,137.0,,,0.311,0.5434,28.45,1.4,2.31,186.4,71.61,0.75,100.61,1.0,49.939730924870766,2,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-11,25T,26.0,52.0,,,0.21660000000000001,0.3805,28.45,1.4,2.31,186.4,71.61,0.75,100.61,1.0,40.52076965383886,2,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-12,24T,48.0,136.0,,,0.311,0.5434,27.05,1.61,2.6,181.3,81.63,7.65,100.54,,,2,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-12,25T,32.0,71.0,,,0.21660000000000001,0.3805,27.05,1.61,2.6,181.3,81.63,7.65,100.54,,,2,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-13,24T,54.0,152.0,0.349,0.265,0.311,0.5434,28.36,2.22,3.41,160.0,73.18,0.07,100.38,,,2,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-13,25T,26.0,50.0,,,0.21660000000000001,0.3805,28.36,2.22,3.41,160.0,73.18,0.07,100.38,,,2,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-14,24T,48.0,173.0,,,0.311,0.5434,28.21,1.92,2.85,91.2,75.54,4.58,100.5,,,2,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-14,25T,25.0,48.0,,,0.21660000000000001,0.3805,28.21,1.92,2.85,91.2,75.54,4.58,100.5,,,2,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-15,24T,46.0,154.0,,,0.311,0.5434,23.25,2.83,3.81,48.1,81.54,8.99,100.71,,,2,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-15,25T,27.0,63.0,,,0.21660000000000001,0.3805,23.25,2.83,3.81,48.1,81.54,8.99,100.71,,,2,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-16,24T,52.0,168.0,,,0.311,0.5434,26.29,2.02,3.01,93.4,78.7,2.18,100.51,,,2,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-16,25T,38.0,70.0,,,0.21660000000000001,0.3805,26.29,2.02,3.01,93.4,78.7,2.18,100.51,,,2,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-17,24T,46.0,172.0,,,0.311,0.5434,27.34,2.11,3.23,176.6,78.68,3.14,100.44,,,2,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-17,25T,26.0,53.0,,,0.21660000000000001,0.3805,27.34,2.11,3.23,176.6,78.68,3.14,100.44,,,2,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-18,24T,38.0,133.0,,,0.2333,0.40890000000000004,28.06,2.57,3.94,183.9,76.91,3.33,100.55,,,2,4,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-18,25T,14.0,40.0,,,0.2787,0.4693,28.06,2.57,3.94,183.9,76.91,3.33,100.55,,,2,4,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-19,24T,30.0,65.0,,,0.2333,0.40890000000000004,27.71,2.99,4.67,217.9,79.53,4.81,100.68,,,2,5,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-19,25T,9.0,24.0,0.178,0.133,0.2787,0.4693,27.71,2.99,4.67,217.9,79.53,4.81,100.68,,,2,5,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-20,24T,23.0,43.0,,,0.2333,0.40890000000000004,28.68,3.08,4.8,216.7,74.81,1.23,100.55,,,2,6,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-20,25T,10.0,24.0,,,0.2787,0.4693,28.68,3.08,4.8,216.7,74.81,1.23,100.55,,,2,6,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-21,24T,41.0,84.0,,,0.2333,0.40890000000000004,25.76,3.56,4.61,73.8,70.22,1.32,100.77,,,2,0,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-21,25T,17.0,52.0,,,0.2787,0.4693,25.76,3.56,4.61,73.8,70.22,1.32,100.77,,,2,0,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-22,24T,27.0,90.0,0.2005,0.1505,0.2333,0.40890000000000004,24.63,3.37,4.81,65.9,62.55,1.16,101.04,,,2,1,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-22,25T,18.0,49.0,0.23575,0.177,0.2787,0.4693,24.63,3.37,4.81,65.9,62.55,1.16,101.04,,,2,1,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-23,24T,33.0,104.0,0.163,0.122,0.2333,0.40890000000000004,25.59,4.71,6.61,62.3,57.98,0.0,101.15,2.0,22.717953726978216,2,2,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-23,25T,24.0,58.0,0.2096666666666666,0.1573333333333333,0.2787,0.4693,25.59,4.71,6.61,62.3,57.98,0.0,101.15,2.0,40.26466960372463,2,2,2.2477409380213764,2.2477409380213764,14.526343,100.926047
2022-02-24,24T,31.0,102.0,0.0915,0.0685,0.2333,0.40890000000000004,24.29,4.83,6.87,59.6,55.68,0.0,101.25,3.0,26.109836494363535,2,3,0.89844147982966,0.89844147982966,14.685833,100.871996
2022-02-24,25T,25.0,68.0,0.151,0.1129999999999999,0.2787,0.4693,24.29,4.83,6.87,59.6,55.68,0.0,101.25,3.0,23.458389144953845,2,3,2.2477409380213764,2.2477409380213764,14.526343,100.926047
